"protein.id","Adrenal","BAT","Brain","Eye","GAT","Heart","Kidney","Liver","Lung","MAT","Muscle","Pancreas","Prostate","SCAT","Skin","Small","Spleen","Stomach","Testis","Thymus","Tongue","Urinary"
"P27512",434720.6667,193001.5,58756.7801,452.7715,730795.5,125281.5,319939.75,172611.75,969924,2500390,146466.875,58236.025,139911.25,3481012.5,1016269.5,384954.5,6475760,79304.075,47175.4,5969705,242252.25,283839.6667
"P28230",452.7715,441868.216,402249.25,452.7715,452.7715,452.7715,402199.25,6444060,452.7715,132634.5,452.7715,1871560,990973,145812.25,32967.4294,539151.5,80093.9359,5306742.5,452.7715,452.7715,95294.9984,725862.6667
"P28843",6327606.7,3721282.5,3654725,9037296.7,48786325,5877472.5,40259625,70680950,48588475,33789750,1953055,7394410,19974100,46340200,27735275,38671275,22488800,1012342.5,938375.8,31616825,4170422.5,19984566.7
"P29533",1200093.3,402258.8,906679,630723.3,1643515,874454.2,1120815,866788.2,2164540,3434587.5,235611,302923,1385510,1438687.5,279799,334400.8,10326275,417482.8,10004065,3740242.5,2768932.5,1115490
"P30548",452.7715,452.7715,403619,686873.6667,452.7715,452.7715,452.7715,452.7715,452.7715,80313.3,452.7715,452.7715,452.7715,452.7715,126378.575,112094.075,63681.6,75556.525,452.7715,141997.75,452.7715,452.7715
"P30549",117042.7667,452.7715,452.7715,452.7715,452.7715,151971.4457,452.7715,452.7715,194290.4227,452.7715,452.7715,452.7715,56196.5878,452.7715,89881.8918,23395.3195,452.7715,112266.65,452.7715,18585.6265,452.7715,452.7715
"P30730",452.7715,452.7715,154707.9278,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,463123.0598,452.7715,23472.0165,28239.9672,452.7715,398633,452.7715,452.7715,452.7715
"P30987",5410870,57242.8,44578.3465,121169.3333,183331.5,74916.65,2548190,534902.75,1389610,850285.25,452.7715,46307,88811.7581,783462.5,109898.55,271332.25,3267040,332308,70714.85,6154567.5,47583.2077,257531.6667
"P30993",2134156.7,3367257.5,656734.2,577244.3,7955830,2097962.5,620452.5,550658.2,2542835,3322122.5,838875.8,1011176.8,1948825,13667025,6213785,1592790,1842945,944574,178489.8,1001637.8,2417097.5,1893216.7
"P31695",394267,63862.7,452.7715,452.7715,166541.75,102270.9924,179290.25,806267.2397,693758.5,117497.375,50325.8057,452.7715,95483.7583,89006.975,131189.9744,19147.0587,180682.25,51629.8421,56117.15,151719.5,97290.362,81679.3948
"P31809",1657233.33,1480477.5,486778.25,885490.67,1478962.5,952627.25,1834985,10037555,6713932.5,1810955,481187,1278822.5,22969875,1367495,1513497.5,14491300,2377830,332600.5,68564.23,721751.5,1349347.5,10314736.67
"P33766",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,482033.25,1033070.75,452.7715,452.7715,452.7715,452.7715,61568.8543,75044.7075,100310.2412,3064055,22670.4822,452.7715,86128.5974,452.7715,68594.7395
"P34968",253983.168,452.7715,181154.625,452.7715,268115.3687,452.7715,452.7715,452.7715,66913.3611,452.7715,452.7715,452.7715,452.7715,452.7715,739951.25,452.7715,69289.8757,452.7715,452.7715,452.7715,452.7715,452.7715
"P34971",452.7715,255895.75,131584.925,117306.3333,100710.463,117149.5,144765.75,452.7715,529476.25,53218.7409,452.7715,75304.5231,452.7715,18407.3362,452.7715,452.7715,120546.95,452.7715,452.7715,60587.65,452.7715,452.7715
"P35330",34875100,3587570,392885.2,1145280,12109350,3675340,15714400,6609367.5,44092875,12385350,2305765,1441292.5,3489340,9824617.5,9814222.5,4665072.5,23027925,3218787.5,1051413,39694525,8022925,4696886.7
"P35343",452.7715,452.7715,452.7715,452.7715,163975.9935,452.7715,452.7715,452.7715,466532.75,204121.3445,452.7715,452.7715,452.7715,298571.5,452.7715,452.7715,1163690,452.7715,452.7715,711434.7651,452.7715,452.7715
"P35363",452.7715,452.7715,418433.25,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,23893.6469,452.7715,452.7715,18100.55,452.7715,452.7715,452.7715,452.7715,452.7715
"P35436",202939.3333,26441.8907,255154.25,71843.1333,452.7715,452.7715,452.7715,452.7715,452.7715,397507.9452,452.7715,49927.9662,20400.6383,452.7715,452.7715,84178.5885,69307.2902,85117.8,39736.6,88103.65,452.7715,84724.9
"P35438",76591.4496,452.7715,3044015,695401,452.7715,575740.7879,2382887.9507,452.7715,2033641.3307,3816497.7261,452.7715,109985.4871,2854157.2655,452.7715,452.7715,2710171.113,758942.9482,2317860.86,452.7715,452.7715,78535.4095,3093896.5612
"P35546",79195,95568.6326,432594.25,401052.6667,101994.9757,452.7715,206381.9003,452.7715,1864224.1874,40648.087,452.7715,52735.4636,128948,121342.25,130267,129513.75,49992.275,178632.75,452.7715,29245.9023,396889.075,101220.9667
"P35564",109737000,83805025,60832950,136194667,108593500,62189675,75116425,117336500,49179050,70303400,63306600,112406500,89728375,68771475,64585825,98957000,57824675,41366475,66091875,87884375,31187100,54584100
"P35803",1558946.7,1856640,65671800,47446566.7,2491470,1180827.5,2842035,740277.8,2580332.5,988968.5,587164.8,858312.2,4256835,1870702.5,2039195,676950.2,3094927.5,959784.8,6674195,1011155.5,1170029,1007362.3
"P35917",1290930,37635.7313,60202.3215,126502.6667,258331.25,44789.4647,396575.5,1392372.5,709650.5,680816.75,452.7715,139904.6052,93310.525,272499.25,266198.5,248814.25,1377610,86292.4,34962.1696,103373.4436,429159.25,274078.6667
"P35951",8945523.3,1080455,859255.8,836364,1023649.2,198246.2,790802.8,28715850,1774710,710500,585877.2,1169465,343209.2,818604.2,1973707.5,8736265,592669.8,5453590,720448.2,851751,448839.5,558958.3
"P36371",7707413.3,6312632.5,419201.5,1639536.7,11393775,869288.2,2102067.5,4026432.5,7336802.5,22404575,286748.8,1825427.5,1267382.5,23339925,5522752.5,18302075,36921650,2789502.5,798601.8,44658150,1418782.5,2480180
"P36895",293888.7,232863.5,414535.8,584392,960880,286172.2,379594.5,119232.7,434422.5,358868,151710,198634.5,580929.8,432138.5,350172,393159.8,328626.5,289038.8,235455.8,479465.8,245333,472346.7
"P37040",94866500,95251075,21804850,36977333,141031000,9511068,107897000,92242700,91369425,78683650,7482928,21001750,13362825,124051000,18552750,102770350,23811825,18081550,13153400,29787650,7280135,36059067
"P40240",17996967,6766608,17930658,18046633,26443850,4360262,11543850,3454878,39363475,19462775,4548880,7794218,46454225,15746325,46489050,18151425,34208975,13945650,3543015,17295800,28424600,59520900
"P41272",452.7715,452.7715,452.7715,452.7715,24989.365,452.7715,530000.9094,452.7715,145682.75,735557.75,452.7715,85338.45,188528.3764,708590.25,86848.1227,29015.9645,1139332.5,452.7715,100228.6839,5675462.5,452.7715,160229.1
"P41588",53381.1,452.7715,232339.75,2886986.6667,70172.375,53655.896,452.7715,452.7715,1212262.5,184043.5,57952.775,2766270,213798.25,28516.4989,126717.75,375948.75,162751,609057.75,452.7715,51376.775,253991.75,64544.2333
"P41593",81964.6333,69860.5851,452.7715,452.7715,452.7715,452.7715,2076105,194739.75,452.7715,36512.3955,452.7715,452.7715,452.7715,26036.8688,55293.3704,452.7715,51168.925,452.7715,452.7715,452.7715,452.7715,452.7715
"P41731",1529413.3,767280.2,274071,2279266.7,2234170,695510.2,3040732.5,301291.7,1482740,1536852.5,788579.2,3992095,1172442.5,3021905,6034975,1342302.5,959362,1496480,304252.5,941379.8,853582.2,2280243.3
"P43023",225454,6371422,452.7715,583409.3,198363.8,14220380,452.7715,934417.8,1407140,264646.5,3532435,452.7715,2303560,3039065,6189390,452.7715,209567.5,172302,452.7715,692100.5,8011072,740171
"P43117",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,167106,452.7715,173934,452.7715,452.7715,452.7715,452.7715,452.7715,147737.5,452.7715,452.7715,43765.9361,452.7715,452.7715,297935.75,81790
"P43252",279909.6667,260514.75,51896.2257,97901.4333,345380.25,174652.75,222669.25,54600.8954,326072.25,575745,150036.5086,154954,172826.5,660323,306394.25,81770.275,2833790,93676.85,452.7715,723259.5,140179.875,213322.3333
"P43406",17340600,5508945,8261660,62946900,13010250,4181918,10961075,10048600,11321925,10030198,6372788,2868182,11203375,11214025,21277400,14175875,10955478,12177250,9037495,8559252,7135478,18194967
"P43407",419273.33,301449,413774.5,404604,561181.25,319339.5,1992737.5,958597.25,422301,257609,227836.5,309653.25,571281.25,395157.5,804035.75,408685.75,211806,273337,69783.53,251409.25,368369.5,699478.33
"P46096",13533433.3,3718797.5,67526975,111950000,457803.2,1405070,928787.5,1360597.5,360095.2,778917.8,395631.2,560280,1555100,799512.8,418466.2,1500222.5,1265679.8,1249807.5,231930,2328095,619992.2,1727226.7
"P47740",16470100,16437900,11842575,47373967,17067900,5230310,68033450,67745525,23398200,13618225,2722022,32862125,18773700,17742075,14467025,53219900,21348150,19881350,8723785,41881700,5965682,20120300
"P47743",226311.3333,452.7715,199195.75,79613.4667,58945.2206,54286.3333,38650.3979,684195.75,452.7715,452.7715,452.7715,83813.3838,439338.75,35456.1164,100327.5804,79995.7651,452.7715,452.7715,91339.125,37215.225,452.7715,161704.8004
"P47746",44042.6513,452.7715,2629215,141826.2667,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,79227.0138,452.7715,58096.175,38747.7253,18745.9,452.7715,452.7715,452.7715,53545.7181
"P47750",128865.3333,211981.8664,452.7715,1079966.6667,1276740,60185.1754,452.7715,452.7715,452.7715,448287,452.7715,452.7715,2294072.6855,560345.5,452.7715,452.7715,452.7715,452.7715,6507858.4633,300226.7051,452.7715,452.7715
"P47801",33851.4615,452.7715,452.7715,452.7715,338468.5,452.7715,452.7715,452.7715,293157,116332,452.7715,39692.8,95634.066,32835.4053,266224.25,452.7715,16152.7667,452.7715,452.7715,42774.0916,452.7715,62290.2
"P47936",92839.3,452.7715,452.7715,45529.4565,47013.8291,452.7715,36285.0642,118719.2,173192,252538,452.7715,452.7715,452.7715,219952.25,452.7715,23796.139,732793.25,452.7715,452.7715,320627.5,452.7715,452.7715
"P48302",1522720,418011.5,926970,654170.3,640384.5,981547.6,1624347.5,920987,3664587.5,374100.2,277039.1,77755.6,502105.2,1032432.5,1095042.5,300461.5,415053.5,335354,264303.1,237041.5,541170,324830.3
"P48410",6867873.3,2508457.5,553394.8,1299556.7,2366130,3225105,2651042.5,1087288.2,3704542.5,5938207.5,879516.8,712054.2,309525,6836897.5,1238322.5,4332977.5,11709675,545793.5,1708640,11367975,4790300,1152083.3
"P48771",209066000,71505975,46921150,67440867,93645825,57007475,171825750,67796878,14770095,837628,37542100,76409000,19675025,138039500,14277725,31941002,27102525,12759940,19133220,46710900,25406200,61236507
"P48962",68662500,186093000,63961800,124122333,63133575,1056964000,40553975,13809200,42911075,42761025,687556750,13186148,143248500,84858475,163268000,33943825,16792225,29165400,7737822,30152425,596930750,46722433
"P49070",3510753.3,2478975,3335670,5711583.3,4789882.5,973842,1553642.5,783014.5,909540.5,2304535,1174410,1822847.5,1204087.5,2851520,836837.2,768374,1454315,614128.5,2325007.5,1756220,498834.8,1719516.7
"P49769",8172103,9877370,6562100,4726707,11920650,3863035,10455720,9220115,7148198,8514100,4154085,8522702,5860318,12433925,7568278,11309725,14213375,4068742,5750090,13175425,3746958,6388143
"P51675",146394.6667,92677.875,452.7715,36530.2543,509013.25,452.7715,452.7715,452.7715,232413,332596,18697.019,170622.7151,134347.75,522191,499301,321611.5,149904.65,80980.225,452.7715,351994.75,242696.8801,88525.9667
"P51678",452.7715,452.7715,452.7715,452.7715,127163.5527,452.7715,452.7715,452.7715,452.7715,72837.5112,452.7715,452.7715,452.7715,248673.25,83595.9959,110915.775,4676920,452.7715,452.7715,246242.25,452.7715,452.7715
"P51682",116871.3333,151267,248007.75,27576.2409,474946,137116.6514,144043.1,111959.0438,197202.25,390370.75,452.7715,92039.875,120783.5,884542,291473.5,139568.75,588528,80600.265,35330.85,322652.75,48719.9119,59851.3
"P51683",394334.6667,594761.25,452.7715,97945.5924,2221312.5,452.7715,494513.5,148208.9336,1060590.75,1065990.75,452.7715,452.7715,445511.5,2517512.5,1555515,178452.25,2018957.5,189004.5,75907.3426,1111506,557274.5,618351
"P51830",3966506.7,3435192.5,8019210,1011500,1086965,1425755,1229445,1006160.8,1840670,833334.8,1314522.5,3215117.5,1729760,1305947.5,753902.2,1803265,2079800,651302,1442945,964966.5,1072700,1345303.3
"P52194",265994.3,452.7715,3576962,653748.7,969567.2,452.7715,452.7715,744989.4,3550554,1917967,374638.8,8703440,1139665,188015.9,1908466,16194500,174224.1,2191452,22185080,153193.6,1009772,452.7715
"P52795",4894170,1238930,1589757.5,1574063.3,2761192.5,591258.8,1500655,1480182.5,6149937.5,1571007.5,350905,1108114.2,2175607.5,1301085,2176697.5,2589487.5,2498787.5,610273.2,2463430,1347912.5,1024049.5,2559460
"P52800",111564.0667,452.7715,677380,323937,54141.952,43490.7781,130136.75,452.7715,475949.75,62544.225,452.7715,72206.6,222705.75,77579.235,610443,250828.5,170294.25,63746.525,69142.875,171120,841789.0485,260843.6667
"P54761",6799010,1683347.5,1087172.5,1486710,3964242.5,1939900,6671040,4209982.5,6114722.5,2833507.5,685194.8,1735090,4532150,2884327.5,2673357.5,5193822.5,4900720,1360795,804722.8,2793197.5,3965337.5,4295223.3
"P54830",55114.0645,452.7715,5388727.5,528394,452.7715,452.7715,452.7715,452.7715,86886.0942,115104.1644,452.7715,452.7715,558071.7503,452.7715,452.7715,452.7715,42834.3865,561647.3437,452.7715,28763.537,452.7715,210965.2105
"P55086",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,439826,452.7715,103271.475,88629.7,452.7715,96335.525,454474.75,60738.825,176875.75,442849.5,101947.325,241862.5,452.7715,282636.25,30715.7933,179219
"P55096",39624033,23009250,11588550,35133967,17448300,10742422,99357950,48863225,27722625,20514050,1051399,4951568,2956990,19859950,8564072,31342425,9840888,23592225,15145100,19996950,8541795,37531400
"P55284",1266186.67,896320,222931.5,128101.61,1033597.5,637178.75,351676.5,867366.25,7777890,886379.25,299753.75,149395.5,279502.5,759379.5,371170.5,99088.27,2099087.5,239626.5,284976.25,224925.25,889928.5,352970.33
"P55850",452.7715,26190.352,452.7715,98534.8721,452.7715,452.7715,452.7715,452.7715,452.7715,419955,452.7715,452.7715,452.7715,163947,1955725,877466.75,286144.25,51273.85,452.7715,2275090,1246680,452.7715
"P56135",95192467,97322900,32654175,56592933,65871675,273467575,98995075,147222750,36436600,74965225,190690000,35603725,112483000,117731000,84554450,42220175,22937225,44791050,5789608,19608775,365661750,48767800
"P56393",1447763,14354280,364481.5,310164,2383462,26905200,1643480,3533548,1589322,3462980,7371445,1058344,144745.2,2536770,4089242,1176390,437578.5,2098452,452.7715,462719,4222510,468862
"P56395",36610933,67439950,5422265,11776767,156056000,9591715,94763725,208253500,40476675,62329800,8601635,87433625,22423775,59249400,25073700,46887400,7932160,6688490,6488960,14022800,8452360,15867167
"P56400",1028322,1160668,452.7715,655855,766591.5,1681875,407932.2,1219630,5203148,239882.5,111776.2,99925.73,372653.2,1266988,4813512,452.7715,40369950,154465.2,792428.2,516346.8,1540088,385238.3
"P56402",49216.47,452.7715,452.7715,232901,452.7715,452.7715,24043540,452.7715,452.7715,452.7715,452.7715,452.7715,334923.8,452.7715,452.7715,452.7715,45597.88,452.7715,235241.2,452.7715,452.7715,98667.7
"P56484",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,16274.5835,452.7715,452.7715,452.7715,80929.75,7514.7735,452.7715,658575.75,452.7715,452.7715
"P56485",180617.3333,181262.75,32884.35,183321,153299.5,249638.25,240548.5,452.7715,135514.25,49694.284,452.7715,19861.7047,136097.25,178933,159644.75,61036.2,754335,51116.9,43927.375,38086.85,147589.75,103523.9667
"P56528",27046967,11870075,5563292,1376267,17579150,4156160,17821125,41269875,27315000,24097050,5465172,2186678,10224045,26844025,13007300,33926850,56001175,3079505,1193192,10103118,4387802,3963560
"P56677",655829.3,40579.91,93036.54,410983,507316.5,452.7715,8592392,126562,1152590,1118812,452.7715,3450500,10415100,648731.8,1027032,19650100,2342905,5025930,164682.5,4270892,323521.5,6971597
"P56695",5852366.7,4370522.5,14517150,16039166.7,2838800,12521550,3091727.5,2442287.5,2996212.5,2449627.5,20828350,8099477.5,3754662.5,3718377.5,2950455,7302580,1717240,2876495,815946.5,1564735,7798910,6382176.7
"P56726",584004.6667,169058.025,297573.75,349221.3333,449564.5,83698.3657,488150.5,452.7715,239066.25,243468,452.7715,112449.75,184713.75,428639.5,606396.25,142490.75,298383.25,120274.25,111733,1328117.5,452.7715,415366.3333
"P56857",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,4746447.5,358318.2614,452.7715,452.7715,452.7715,452.7715,808419.5792,669275,452.7715,7510322.5,452.7715,452.7715,452.7715,452.7715
"P57716",26768567,17307100,11121470,17554567,21583350,6258135,15449325,29790400,14963950,15475350,5039980,13821425,23902550,27125050,31229275,31948275,28410900,10633650,15857300,30143500,9627990,17517967
"P58021",19876567,13332000,8415422,27409933,12414475,9696965,19551875,10994358,10958625,14810800,5543282,36859200,43208650,17127175,22450675,67083725,18325450,35649925,7621065,13393475,8919042,23716933
"P58158",5188440,6681717.5,2263510,5492473.3,2176877.5,869058.8,4593727.5,6124145,1123485,1930222.5,1626477.5,1240105,3401005,2353280,2038677.5,2153005,1590110,1767507.5,599216.5,1641292.5,1386977.5,1774380
"P58196",4417856.7,2218815,1371651,1633970,5566187.5,1491345,4392370,2631985,8070365,3396757.5,928373.5,1074925.5,1868580,4967662.5,3957350,2050410,11198735,1850905,748397,1484440,1725420,4917420
"P58659",326116.6667,92409.1884,75281.7443,177975.6667,162560,452.7715,72412.6116,69286.7361,172008.75,87666.2,452.7715,48359.0534,474483.75,82498.325,452.7715,452.7715,209522,31936.3,40816.1911,157796.5,25435.3647,194758.3333
"P59041",1373770,4258532.5,584095.66,401392.67,763707.5,4687177.5,396399.5,1041266.5,172358,971251.5,2248297.5,361537.25,968599.25,1276100,297644.75,304553,213331.75,235928,50801.62,153732.5,6627670,334906.67
"P59268",104123.7333,54598.9209,389543.5,245049.6667,207821.1442,77090.5729,291096,255774.5,140683.5,108624.2,452.7715,54443.0785,129316.4923,102893.3,300775,871688.75,252201.75,408215.25,167634.5,241345.5,113913.3151,251485
"P60202",2117276.7,4269977.5,70668875,16581666.7,548117,659034.8,347642.2,187487.8,1501225,384670.5,1688872.5,624504.8,6037770,5350955,7671240,839122.2,1248834,559984,1906662.5,647367.2,6196207.5,1000252
"P61014",452.7715,1331070,61572.28,47530.43,182199.2,1476468000,205050.5,109903.8,3327215,706821.2,143553.2,76308.07,129102.2,82680.57,600910.2,2972088,154934.8,4315540,1368738,484116.8,433826,45031.42
"P61166",7894797,4645535,2915608,5759933,5265342,896134.2,9079455,14687080,3104242,5393030,3056625,452.7715,6186798,8781665,9079635,11639480,9825680,3604605,7275545,7621070,1214348,3201947
"P61620",22260900,20209850,6657688,18955167,25734925,4794850,26925900,20727500,18704075,22237550,1953898,360923000,13126650,19631800,25984500,56653200,22635950,21189775,8243228,29244075,4382368,9977563
"P61793",3200843.3,1637247.5,2697782.5,2245216.7,5750335,1293190,2112130,785177.2,4058682.5,5404740,1400490,1176697.5,6806967.5,6988122.5,13901400,5649185,10867382.5,3097540,1866482.5,6444140,5905395,8628150
