"Protein1","Protein2","imp_euclidean","imp_mae","imp_absdiff_std","imp_reldiff_mean","imp_pearson_0","imp_pearson_1","imp_pearson_2","raw_absdiff_max","raw_reldiff_max","raw_logdiff_mean","raw_logdiff_median","raw_pearson_3","raw_pearson_4","raw_pearson_5","raw_pearson_6","raw_zscore_prot1","raw_zscore_prot2"
"Q6TEK5","Q99LG1",48196082.3532819,8742201.53240909,5399867.11230724,0.874890776854354,-0.315138640391094,-0.137694465917942,-0.406028435521547,21692676.4,0.990116162765347,15.7890050251733,15.7830064860685,-0.616149505042756,-0.296718130924912,0.776397122644486,0.012599837348713,-0.0554460870345192,0.211124153477002
"Q06335","Q99LH2",9683281.13843165,1513740.42727273,1403808.32381694,0.386412179228393,0.21665862982311,-0.203467736732421,0.55027065882433,5856119,0.826553579778018,13.6972774441017,13.9720413215663,-0.587070167619448,-0.730370244896588,0.80785324949354,0.663476197060087,-0.230522692849244,-0.202181790303913
"P55850","Q99LI2",16517438.8880305,3146253.88490455,1581852.91578249,0.846752428320361,-0.0921254977305541,-0.01235892944054,-0.133860183049141,5666699.3,0.96671538486091,14.4478391791149,14.6201783169765,0,-0.710170100253187,0,0.713056208262025,-0.133977065120645,-0.244545651453819
"Q99LJ8","Q8BW93",552941.770645338,71190.6832181818,93964.7195467119,0.706689133803356,-0.173488956310635,-0.28375513096934,-0.0090608556851131,39441.23,0.436847829180942,9.65241949938579,9.75178229688703,0.117671424339062,0,-0.102283434878225,0,-0.304429896551663,-0.333031943495582
"Q6P5F7","Q99LR1",68557676.9813066,11901200.9363636,8485565.90244365,0.871760612608246,0.510288036222464,0.475772362127975,0.705897174402311,35628932.3,0.978761222951079,15.9968891938025,16.3219731244901,-0.692347452001217,-0.621844551992924,0.717888158109327,0.643653026289748,0.383011288977685,-0.0172433613243345
"Q8BH66","Q99M02",25234995.2606404,2250975.17660909,4886593.07976666,0.96428205475905,0.136996114165334,0.0363170562395737,0.240532840881963,23722160.1,0.997301821117926,14.4009752636014,13.8986362897696,-0.676779520060925,-0.50425485371117,0.735753557033603,0.844713278210414,-0.164641652308834,0.20661093630316
"Q99M08","Q99M08",0,0,0,0,1,1,1,0,0,0,0,-0.735157941372348,-0.735157941372348,0.676447397616413,0.676447397616413,-0.301898773413495,-0.301898773413495
"O55003","Q99PL5",46721645.3049345,4930755.42272727,8655110.05430661,0.56935278916053,-0.189024586510513,-0.245867836180702,-0.12866044944167,42073794.2,0.988772170816842,14.6585634718131,14.5370153530361,-0.742976320271749,-0.716155147404088,0.659039546996265,0.699126562582395,0.101216219536946,-0.0249293669117338
"P36371","Q9CPQ1",445539310.012732,55687940.2818182,76953365.3125331,0.701268599252893,-0.288238192170328,-0.295304810639723,-0.303486364590591,306178211.8,0.996045062308659,17.1098517974591,17.0955095380502,-0.752658138268459,-0.768813154595187,0.652943325572293,0.634388102189742,4.09788291516427,0.848562261641591
"P61014","Q9CPQ1",1215624155.71784,97350783.66175,240193504.966162,0.900699620620672,0.705921146825368,0.707127673664742,0.707709171538723,1169420500,0.998018107962335,17.3564344249354,17.3257745432485,0.0696290618020233,-0.768813154595187,-0.0662759410804381,0.634388102189742,0.521410402135729,5.54038319179213
"Q60720","Q9CPQ1",451540547.750204,57887540.19,76920143.2003228,0.9323257274699,-0.0857232903076489,-0.314376683431438,0.164096237568713,306835131,0.999272995217352,17.221773390471,17.1330720815724,-0.977431992983332,-0.768813154595187,0.978384762082627,0.634388102189742,4.22115475669881,0.885171518332771
"Q8C129","Q9CPQ1",402127914.970591,48230991.0909091,70880768.3120506,0.483428964430686,0.27906999992422,0.184717435665197,0.392956936031573,270752475,0.931512484800748,16.7147923489964,16.80544948058,-0.739420326261591,-0.768813154595187,0.659745999964097,0.634388102189742,3.69622090278065,0.583751151802294
"Q8K3P1","Q9CPQ3",62664156.9342814,10034477.5568273,8820431.57014105,0.946183130280941,-0.244361176084235,-0.096351028340327,-0.401272584625351,10519576.39,0.99772532039585,15.3151629149807,15.4434007687521,0,-0.704152759050486,0,0.722110746243038,0.174229714958869,-0.437151766989767
"Q91WR6","Q9CPQ3",62416539.2120744,10066019.9820773,8703916.79089386,0.974338241631823,0.175018342172283,-0.135143993666776,0.513045281450138,36378929.75,0.990552786202554,15.7217517508211,15.6081652049161,0.0938418797384997,-0.704152759050486,0.324063296972753,0.722110746243038,0.398294973602561,-0.110915878853805
"P70206","Q9CPV0",13884396.8419324,2512671.27914091,1564944.12636,0.796802736533178,0.336340955467701,0.296802096294433,0.371915458802042,4436102.2,0.914012288201213,14.5426089236354,14.8096871374446,-0.669256657591786,0.112987211579311,0.746895616781591,0.331688501435258,-0.226183609192666,-0.168464147373957
"Q8K3P1","Q9CPV0",1803478.97060704,285121.082213636,257970.021507344,0.70494059122269,0.498454615648862,0.547181840535419,0.462319186092404,873474.5,0.871444403000224,12.1386257602213,12.2804945723894,0,0.112987211579311,0,0.331688501435258,-0.338680622293338,-0.357044228717773
"Q8R2N1","Q9CPV9",8153372.73133955,908538.738122727,1481978.84976656,0.645640423614039,-0.121763219934817,-0.0613368536681153,-0.195155643881597,5227209.67,0.966850239168536,12.7531866136493,12.7518703983874,-0.180705476964184,-0.599885125099483,-0.268078312554807,0.669103319194239,-0.277994831179216,-0.235880419784741
"Q61335","Q9CPZ6",94064490.8376405,16299589.8863636,11683793.2942569,0.644188070396645,0.861144719038563,0.862654909979771,0.861095990982465,54131100,0.784955575896069,16.3545545929661,16.3732560269604,-0.775332415526007,-0.753605190829335,0.633788346812449,0.654257359752477,-0.0937626472381951,0.55055167811904
"Q3ULF4","Q9CQ44",9549926.37569157,1382600.86631364,1494630.09043957,0.830393471871882,-0.123632827774394,-0.38220977890102,0.0683346383390163,4234694.37,0.941397654654246,13.4888009626809,13.6465243076894,-0.738376233026423,-0.26863845670168,0.680805706721903,0.546825632287864,-0.255781066380182,-0.263735982299419
"Q8VEK0","Q9CQ54",260973962.950425,29006202.7727273,47480854.3968528,0.513567563264444,-0.20260604757273,-0.224653178452052,-0.208699351634258,185714445,0.973118908213022,15.9466436441094,16.1869971736637,-0.58409939776655,-0.764506190612894,0.809047230845366,0.639913103112291,2.29120343066786,0.684337698480492
"P10852","Q9CQ56",286801536.667643,45854004.6590909,40450950.7039928,0.739692925610127,0.573507820582404,0.516121850239496,0.64107699165609,147922200,0.961542555550627,17.0769133648773,17.3469595761537,-0.664610035169207,-0.749225494993575,0.738744975582851,0.663384086432245,0.382320928162696,2.5881455870331
"Q8BXA1","Q9CQ56",20077175.8041484,2637332.96818182,3371480.8871918,0.378074732547307,-0.171671614373942,-0.118835791738595,-0.235610517053651,16979894,0.926157210113438,14.1703239019329,14.4889067806488,-0.650242499157628,-0.749225494993575,0.763153426250264,0.663384086432245,-0.127681026260931,-0.180784270386461
"Q8C3K5","Q9CQ56",24668376.1949131,4156683.66231818,3222170.1085458,0.947510075337016,0.0182123928161048,-0.208218599456263,0.308851838559672,4728364.7,0.868678911407156,14.9816191380799,14.9586425738975,0,-0.749225494993575,0,0.663384086432245,-0.117923069090515,-0.317751120357183
"Q924Z4","Q9CQ56",45801011.4980987,6743178.43181818,7062650.27597334,0.395522130186527,0.0935836448308639,0.271094404038666,-0.100768175875921,28447542.5,0.757827997210579,15.0103439590225,15.1191071533757,-0.638398837650972,-0.749225494993575,0.773659141785658,0.663384086432245,-0.113827085913178,0.0862610661165189
"P56395","Q9CQ69",358636262.727888,52348219.2727273,55731733.9015725,0.415811834090224,-0.04238589153953,-0.183756378767967,0.104625839152242,167510660,0.897246720557678,16.8004224956193,17.1097809460244,-0.70102356132288,-0.761136531794025,0.708003741935363,0.641938613138809,0.998391554758817,0.889886010144699
"P97441","Q9CQ88",19742457.8538705,3233236.95678182,2694949.61413904,0.912866754630372,-0.162785448703058,-0.110202935528184,-0.22443192800886,6347210,0.767354785046188,14.115593814191,14.2632152221115,0,-0.73597212877542,0,0.674208089545835,-0.181333637021522,-0.284436476320273
"Q8K0C4","Q9CQ91",139096026.427196,16854475.7,24400159.1305853,0.462987305362145,-0.210713567765495,-0.25278782087713,-0.170192396115579,86435022.5,0.986929379340658,15.5688419170646,15.5998019937957,-0.683628020659381,-0.790625598552312,0.731101001180875,0.608129190819271,0.796795664198592,0.430422639663714
"O35445","Q9CQ92",7969499.61010287,1331363.90488636,1055661.52022572,0.619500745731681,-0.193242181206647,-0.355027474396277,-0.0809510612294416,3448644.65,0.949503535929779,13.7117614372518,13.6646363428023,-0.730320965392409,-0.745514008697581,0.439182053505581,0.72138034100084,-0.230300243618378,-0.239414884614133
"P14901","Q9CQ92",27324683.6297038,2213594.52272727,5388701.6475566,0.412182272613779,-0.114844660194363,-0.0167092469944078,-0.277483811306361,26640542,0.939699735358566,13.7267114825876,13.8095133387129,-0.752877847951264,-0.745514008697581,0.65976645971646,0.72138034100084,-0.166183584733968,-0.0342750662186416
"Q5NC32","Q9CQ92",8855002.8813024,1592374.51233182,1014141.62320892,0.881282481974186,-0.287628070148277,-0.216201479371421,-0.352019066474632,2579178.67,0.960121094929431,13.8205833085244,13.8795907834754,-0.101308528453519,-0.745514008697581,0.979134266140681,0.72138034100084,-0.264513058846014,-0.27084623364066
"Q61146","Q9CQ92",8237445.61327253,1354928.52177727,1117367.47538092,0.636299642890649,-0.381078502805375,-0.258244312776076,-0.491464958942588,3349000.15,0.973092129694257,13.3045916512906,13.3609664127169,-0.654796172644023,-0.745514008697581,0.0248821294417626,0.72138034100084,-0.282882064740466,-0.259226201683267
"Q8K2Y3","Q9CQ92",7624802.3557486,1212749.05,1082524.09761462,0.46620798228943,-0.0493505351638011,-0.0772831151424874,-0.215843112234237,3598809.5,0.820957873364928,13.5710588109435,13.4275728437118,-0.0725891256536634,-0.745514008697581,-0.186589789010076,0.72138034100084,-0.229653123526022,-0.23805477034293
"Q9CQ54","Q9CQ92",262389687.26391,30968435.9772727,46587834.634809,0.779268671822185,0.701802712307858,0.718694322590517,0.759156715610244,184739152.5,0.972707129350905,16.357106859699,16.4973669113327,-0.764506190612894,-0.745514008697581,0.639913103112291,0.72138034100084,0.696602528915172,2.34056402435444
"Q8BVF7","Q9CQB5",138138117.483443,25692268.8954545,14397128.0594904,0.842640185494685,0.0131975150894156,0.233921887035889,-0.177250543063828,59738838.8,0.986624448581161,16.8976242918039,16.955728052902,-0.637043987014666,-0.6495009233702,0.766170246613705,0.738895179270075,1.08255606787536,0.259506270604841
"P18762","Q9CQC7",282221916.406747,37571767.1938,46997669.6322006,0.972785767098347,-0.0914841950144744,-0.0645545896354359,-0.146143666369056,218263848.25,0.998450140026721,16.8781139636366,16.7642712015183,-0.118987021386597,-0.785430351704972,-0.172242325817809,0.612825509870594,2.95280432892285,0.542893743717425
"Q5XJY4","Q9CQE2",10753444.5488607,1607643.95454545,1634530.09378173,0.436124684518384,0.859781130869624,0.904516089442063,0.82604580224911,6995047.5,0.759702417820192,13.7829972998518,13.8354491123627,-0.719020738694475,-0.754809217894082,0.71799045393827,0.653697133783091,-0.238240017190078,-0.203138996120737
"P97300","Q9CQG6",210170148.615342,33539256.2818182,29713857.8829738,0.929383993298875,0.00904109021880222,-0.226983161301823,0.263315572243258,151584610,0.992894580897978,17.0730214544302,17.0248223965773,-0.664076767717116,-0.774611509947965,0.747313656624017,0.608773045110598,0.380300725993712,1.80637784514782
"Q62312","Q9CQG6",5273565.03115156,912665.87,656623.261017434,0.433604231448252,-0.141559245894332,0.0605748395795356,-0.41315890494086,2837389.5,0.797797200206835,13.3128268363011,13.694614957882,-0.751659445217773,-0.774611509947965,0.6700877845378,0.608773045110598,-0.256122017019489,-0.245946929720321
"Q9CQH0","Q8CIA5",11244663.9093206,1303054.08706818,2012320.77066873,0.540245398584451,0.0935205744644651,0.203148070861824,-0.0403265602315923,9542622.5,0.809602487087424,13.3550005169618,13.1451732431288,0.162308442605805,-0.784272080272002,-0.176782158589648,0.611787304955547,-0.233656240002932,-0.200517303537556
"Q8VEM8","Q9CQH0",552512753.503688,81381867.6325227,85164055.1679691,0.958793639279737,-0.0671762919691747,-0.398057957230117,0.348376249144541,281561713.5,0.994502040051023,17.734355138073,17.6906992782134,-0.750419756902662,0.162308442605805,0.661244849813686,-0.176782158589648,0.0172407158646926,5.17195615584337
"O55143","Q9CQH3",965227298.10538,115917513.318182,170033766.612113,0.551482938705393,0.580153558279249,0.562435503140343,0.608134014005165,863630750,0.898894692226264,18.095358889938,17.9877583110685,-0.718024166624596,-0.774912399936176,0.696644009399214,0.625015737896902,0.294497735621508,4.17670278535726
"Q3TXX3","Q9CQS4",6661100.70194756,951288.754545455,1054457.12189095,0.404998788896219,-0.167555363725099,-0.301559416726801,-0.0968621840322969,4453299.5,0.900697179296359,13.2167666227178,13.1634061341618,-0.645957722295305,-0.623815040923408,0.758831254714594,0.787921612897048,-0.233614382608543,-0.240731120215168
"Q9CQS8","O54734",159955655.241389,30685396.2727273,14879445.3504086,0.615193183560128,0.556764924616804,0.578613585758706,0.534083055047945,56574950,0.815457919633939,17.0490847685725,17.2965349365331,-0.704039940246631,-0.798636432935528,0.707478675044822,0.602244201777749,0.86353234414602,-0.148920209610765
"P00416","Q9CQU3",80541360.5549596,7191235.49545454,15593130.2839075,0.47932622260504,-0.244621642348453,-0.244179663385851,-0.257727555731612,76557327,0.957316929596847,14.9710717686778,14.9392645291075,-0.0319264609567189,-0.691376161559218,-0.19704657364451,0.721723974596014,0.153533801558343,0.431499948078273
"Q4KL25","Q9CQU3",28370922.7760199,4973489.42034545,3442555.37255622,0.985298367079942,-0.163129174149891,-0.139319563190906,-0.216089429145774,3709484,0.949807415170071,14.8802981029601,15.0855849243676,0,-0.691376161559218,0,0.721723974596014,-0.0769099042142537,-0.353784362844073
"Q9CQV4","P63024",93847256.1070693,17900098.0727273,8939722.98872809,0.846359248179081,0.366304434690083,0.418333206153653,0.238078252339707,45297615,0.944679997108665,16.5821623061372,16.5825395490843,-0.780624441965116,-0.78463409391292,0.636550575396404,0.63980535376603,0.639155306697647,0.0956554689762508
"Q3TRM4","Q9CQV4",11279671.8456946,1560728.53181818,1829577.43315306,0.292588556215292,0.445376830811371,0.483254729403056,0.372082394346854,8160892.5,0.743547458719292,13.5452731338412,13.9786550733284,-0.762495652836898,-0.780624441965116,0.661370288082099,0.636550575396404,-0.231183909368425,-0.19187642118028
"Q9CQX2","Q3TUA9",462047100.979074,78890420.9681818,58993896.4760352,0.978333851358079,-0.311357873962248,-0.654263962106964,0.0645447019475279,278484896.2,0.997759996533669,17.9560681366627,18.0553654584511,-0.738862233313779,-0.763327299918498,0.675151967818816,0.687251729090834,0.763054520281887,4.31722462635825
"Q60931","Q9CQX2",397369372.170077,60957605.5454545,58834963.7524191,0.549874648798743,-0.061910627484513,-0.289332868764854,0.226774195189573,266454700,0.915210638994327,17.5490947554267,17.7366889787789,-0.778608574556223,-0.738862233313779,0.625892572037378,0.675151967818816,3.24272415587794,0.266587725974304
"Q8K0T0","Q9CQX2",455162543.904935,75641409.1045455,60789218.6930849,0.881802702893725,-0.155728483052561,-0.328217835946174,-0.0438993317612297,278240308.8,0.996010869209989,17.8216891690455,17.9912858797526,-0.541115829824857,-0.738862233313779,0.839101400241328,0.675151967818816,4.22425936083797,0.710208601852705
"Q64310","Q9CQY5",57961852.222913,10019558.2727273,7233012.25297813,0.354877585212878,0.748813049577989,0.772667319080545,0.74308106431253,33304850,0.6899685131512,15.8217016970598,15.9981887981706,-0.729333732489106,-0.819717952576111,0.668252334251621,0.582182698950601,-0.398874839481093,0.0141789072796974
"Q8BXR1","Q9CQY5",55756501.4501436,10195904.5635,6111632.41421957,0.903008694773072,-0.199438594924501,-0.32694252686744,-0.172754139588736,21402273.5,0.990328585417533,15.9470236329569,16.0847808030004,-0.735355816258588,-0.819717952576111,0.695594108707087,0.582182698950601,0.269640964921226,-0.132718990020798
"Q6PDC8","Q9CQZ0",4345534.34007532,546654.792168182,748008.766999068,0.737857366202458,0.116741710092933,0.197106397954424,0.0262603738729922,2613121.8,0.796917156988288,12.3919399258309,12.7808760863936,-0.232670970398218,-0.0659297114194937,-0.162807209602659,0.0814330483819454,-0.25503327836489,-0.297181622283116
"P70245","Q9CQZ6",194640245.689117,22924295,34590666.5120713,0.450023058369123,-0.196837357713821,-0.144187726915662,-0.284772496983114,146278508,0.95894870982847,16.0969660467087,15.9654376122868,-0.647084913702954,-0.778371575267285,0.756189636822533,0.622608396373947,1.4660124011569,0.467832404343885
"Q8BXA5","Q9CQZ6",202947776.941679,24421912.1045455,35717543.9239105,0.57444272811222,-0.491105418316065,-0.495166425696973,-0.494322961396136,148593163,0.989131869506575,16.0126110150761,16.0931332848048,-0.792552240264033,-0.778371575267285,0.609365800666088,0.622608396373947,1.72564740727896,0.551398168187448
"Q8K0U3","Q9CQZ6",208422651.889426,27152857.4309409,35174818.7008254,0.987692886710947,-0.33255005552442,-0.432404370181912,-0.284748319959305,23440730.85,0.997570485174152,15.9753245472855,16.0053190036503,0.015167257209561,-0.778371575267285,-0.996248423242366,0.622608396373947,0.431229439961666,-1.16212933643746
"Q9CQN6","Q9CQZ6",205772102.617371,26612558.9336364,34877145.2710381,0.928280020824909,0.327164860073615,0.349970418662267,0.284626315920325,149375670.6,0.999547261157312,16.4474620761402,16.5265333033426,-0.75601057068223,-0.778371575267285,0.648590940040389,0.622608396373947,1.76461694199227,0.577650612573578
"Q9CQZ6","Q9CQY9",208363515.959325,27189331.5627727,35130691.2339567,0.998219471234847,0.530666379870269,0.620643454080994,0.38724715973347,149296912.12,0.999476028899234,17.7673858964242,18.0835985925113,-0.778371575267285,0,0.622608396373947,0,0.332836475343244,2.52988604532729
"O35445","Q9CR20",70140142.821159,12497934.9730682,8211065.99759154,0.950301471798941,0.693732248465812,0.835323011171158,0.531451408726568,39007979.5,0.984346460827092,16.2460648751677,16.2975846606336,-0.730320965392409,-0.730667593741087,0.439182053505581,0.68037365626506,0.449122778886284,0.0533980439794825
"Q3ULF4","Q9CR22",8371238.49869121,1080380.07863636,1420607.57627686,0.455478445039717,0.273911521286265,0.348337817681782,0.204179577634399,4899254,0.793215068005881,12.7106351917578,13.1101942582371,-0.738376233026423,-0.630931220906773,0.680805706721903,0.638233481153181,-0.244021642453472,-0.230247942641574
"Q91YY2","Q9CR22",2237718.31113148,325262.453695455,349016.712072215,0.385015751876796,-0.175549111595315,-0.228989639322864,-0.100904280933722,1414086.3,0.665818024649516,12.2042372590302,12.4464602596866,-0.0822025347357977,-0.630931220906773,-0.18010867172051,0.638233481153181,-0.285950365860039,-0.286054295035937
"Q6NZQ8","Q9CR33",5201399.99585901,663697.167854545,888402.43346549,0.816890327235847,-0.158421415066471,-0.130469314926585,-0.177308433945069,716595.5,0.920185065454116,12.3757667401387,12.709301223507,-1,-0.618039738289674,1,0.795448817292052,-0.323032465007796,-0.293303049270969
"Q921T2","Q9CR33",12743364.4133635,2286429.54681818,1467567.79269445,0.656083276228997,-0.404512214788782,-0.535294205200577,-0.294316059327055,4942653.3,0.945582929392443,14.2042982094984,14.4619815059262,-0.663313369330543,-0.618039738289674,0.727288096611996,0.795448817292052,-0.210931112859438,-0.185368015476311
"B9EJ80","Q9CR60",27878013.0439842,5193617.39090909,2890132.55445599,0.636466754801625,0.235731304695944,0.40750604295454,0.111063485250381,12425405,0.967645179850487,15.2616100817322,15.3859762066898,-0.659425222357187,-0.637087257864266,0.746702751919059,0.771532163681314,-0.0339401632703894,-0.155687358817881
"Q8BJM5","Q9CR62",749994489.713404,85641792.4300591,135030698.389551,0.952266858413674,-0.308055388182918,-0.499575021322263,-0.109340661569859,593975030,0.999189440898821,17.4020929081833,17.4761921324612,-0.489177398350616,-0.758390581162441,0.21702943822082,0.64786735261594,7.22795483740687,0.800976717144501
"Q8C025","Q9CR62",714479091.48638,74973685.4545455,132599395.812621,0.509939325515042,-0.0327750843266417,-0.451932875051512,0.515456202493491,578282300,0.947610434488504,17.087025121647,16.9522708246673,-0.752800921742252,-0.758390581162441,0.65200429854438,0.64786735261594,5.98866705998956,0.794943984947518
"Q922P8","Q9CR62",750553851.895828,86043170.2428182,134916756.725314,0.981081316088738,-0.0771789294178086,-0.00242625879521717,-0.138764152158598,337964361,0.998842113516374,17.0680110363855,16.7824149566806,-0.604777415473932,-0.758390581162441,0.508679980745648,0.64786735261594,6.6803516185765,-0.479867402522893
"Q61490","Q9CR67",114732954.15573,16254500.8181818,18279468.4111075,0.43248160828878,0.044067934416966,0.132261945651307,-0.120421082157923,80863288,0.823545543883171,16.0018419544769,16.1152366413028,-0.774346602080924,-0.784395855211841,0.631356040829746,0.628859320851645,-0.139501182828873,0.517694672023678
"Q8R1I1","Q9CR67",85189417.128419,10921265.5909091,14512076.2632084,0.276555227615216,-0.184799562584169,-0.367391580207509,0.0915075227330078,48719713,0.911911250148032,15.3852978814291,15.5448547237745,-0.7597891930622,-0.784395855211841,0.64043565807227,0.628859320851645,-0.0550076424836029,0.185399967857334
"Q91VK4","Q9CR67",67486384.100609,11969846.8272727,7983827.15093105,0.776684993678526,0.0984604395039659,-0.00475855301026154,0.173564601703798,37319326.5,0.959328148163657,16.0577873519566,16.1995275962472,-0.672171784075378,-0.784395855211841,0.769015871858237,0.628859320851645,0.342730538359751,-0.013717156046448
"O55143","Q9CR76",1235122781.29512,152004314.343182,215027633.545245,0.980344462004212,0.709302408761308,0.699045256073124,0.737636284491881,1124133587.5,0.998787516551992,18.5422115225203,18.4331023917958,-0.718024166624596,-0.181452985715269,0.696644009399214,0.18473818918417,0.873121463729161,12.2111397200017
"Q02242","Q9CR76",9360524.90415721,1261242.90497727,1546598.69983849,0.908167061193768,-0.196900406571249,-0.22929943211784,-0.162770954112353,1734820.8,0.89193352386232,13.54353987778,13.5940067440671,0,-0.181452985715269,0,0.18473818918417,-0.262596925879783,-0.284376500056027
"P00416","Q9CR89",79153704.3309976,6048324.82727273,15754508.4147112,0.443138869676272,-0.285573277889893,-0.25553402462769,-0.330652484389422,77377337.5,0.977594958478737,14.6653811979834,14.5326275045581,-0.0319264609567189,-0.695949397753884,-0.19704657364451,0.715169757072319,0.138890829213999,0.463907937083361
"Q61772","Q9CR89",16253481.8564428,2957178.51246818,1806399.83312412,0.875079613926862,0.184428702938,0.275141710146372,0.0958792115085339,7789862.25,0.961966404591477,14.816106112306,14.8765746886452,-0.139675248571507,-0.695949397753884,0.179784846055055,0.715169757072319,-0.110193180101356,-0.200022741968706
"P55284","Q9CRA4",22382178.47498,3181733.53545455,3556341.90817081,0.623809578708303,-0.155187106584541,-0.187298519740833,-0.132676217185392,16055304.5,0.974479925626368,14.342573221962,14.8909351614871,-0.701013191936676,-0.388616656677298,0.711843288656809,0.0341583050708964,-0.0989688306093651,-0.163557855531651
"Q61009","Q9CRC0",244010981.596869,19028333.3181818,48418466.99949,0.465305470937637,0.0669523606546272,0.101110761145267,0.0456072221447789,232017266.7,0.935339064408652,15.5363971606572,15.4703086871804,-0.985652559647476,-0.739850294463034,0.984889929057355,0.669954747793514,0.344229004502621,1.82163830456049
"Q6ZWQ0","Q9CRC0",88331959.3435952,12297520.5636364,14262947.5106133,0.783785461646424,-0.282714416873385,-0.52086719265096,0.0332420441723222,70197255.8,0.991740283209318,15.7598012211225,15.9445933115466,-0.777057350505807,-0.739850294463034,0.633587577002928,0.669954747793514,0.578098308199351,0.112290644978532
"Q6J9G1","Q9CTG6",7634808.29367722,1101531.62914091,1198410.22004628,0.858126304511848,-0.182450487417918,-0.445693950990597,0.176037119661458,5414991.2,0.952662551123024,13.8684936809765,13.7713653335052,0,-0.801775966259299,0,0.593673912607322,-0.213234537164905,-0.238965486545927
"O88630","Q9CUS9",13244552.7843145,2504693.12979545,1303865.74913205,0.938410706554871,-0.146959478078569,-0.0240774715363009,-0.231531685741086,3612624.73,0.973029076533067,14.6032592022653,14.6934344040708,-0.698410148867283,-0.315231202310446,0.72736638010639,0.401287184309583,-0.234567887732849,-0.176066606511488
"P18762","Q9CUS9",987187.028321622,136032.984322727,160599.562260814,0.54778961973698,-0.0639029883126084,-0.0642040184801888,-0.0621447671477864,764072.62,0.911863998911203,11.157988948579,11.4970475758036,-0.118987021386597,-0.315231202310446,-0.172242325817809,0.401287184309583,-0.311247729401216,-0.35819416586332
"O08707","Q9CXB2",1971946.43454376,278187.576440909,315222.11012211,0.573705397394405,-0.0491948649076901,0.0522909232484234,-0.165800922979809,798374.05,0.790557452714154,12.7645176932439,12.9856155031588,0,-0.996442246362706,0,0.461561045494682,-0.292627724665051,-0.231032464797136
"Q9CXD6","Q8BJ03",8609269.87358662,1247819.64334091,1346111.28111992,0.419947676118275,0.890704478019817,0.857526210856357,0.927451031594162,4778512.5,0.814132552337657,13.425553707601,13.3703493837405,-0.338674309758551,-0.691421157706434,0.417203478938647,0.762211198336031,-0.213762641828249,-0.245168327169533
"P41731","Q9CXJ4",38243754.7994425,4338725.70454545,6903374.94831874,0.419690708509273,-0.237594780858736,-0.317531408329795,-0.138323058422187,25500414.8,0.9482727348074,13.9103307123697,14.2063159288341,-0.707530230758281,-0.740097296284771,0.703734165501012,0.667023756836047,0.0663109853466573,-0.0669315151903162
"O35526","Q9CXT7",86018437.6318608,5600435.455,17463135.6035073,0.613595250086919,-0.210169884533874,-0.44050608630616,0.0246472797497709,85311989.8,0.985305416223088,14.1712373450755,14.1247016979521,-0.707602440753827,-0.737463268637247,0.7060418393469,0.684233755227243,0.0617508245606934,0.545549673175411
"Q8VCM8","Q9CXT7",49945929.0030517,8854852.59090909,5914584.08216438,0.647440870776978,0.433630020200596,0.444281749128306,0.376259132809578,23329397.5,0.900387888076531,15.7857056813226,15.7824665613094,-0.763438569186908,-0.737463268637247,0.637999768001287,0.684233755227243,-0.10419234686656,0.178455858530217
"P18581","Q9CXY9",31932366.7167227,4173192.95,5378974.96730984,0.623504518121519,-0.171901225961904,-0.165706479369245,-0.20401728686013,27425657,0.919097380093879,14.8877287738863,14.7159977897626,0.0358349862266342,-0.705052258661326,-0.12994288800812,0.714878465848214,-0.0808633842158677,-0.0346327533547962
"Q9CR89","Q9CY24",12288003.8644581,1741240.91818182,1957419.45613494,0.357599545230406,0.115931862234964,0.182980841369199,0.0280743623665892,7383597.3,0.897799616286323,13.6511792685019,13.6389595198091,-0.695949397753884,-0.706063044226968,0.715169757072319,0.688163012550616,-0.220817639003498,-0.184291108580413
"P18762","Q9CY27",135865539.810866,24721511.5574364,15096772.6337901,0.980169261508693,0.0118106016488086,0.0190169201672327,0.0374996763378325,67417374.75,0.99535353997555,16.8591658690069,16.8345069675143,-0.118987021386597,-0.682010829160497,-0.172242325817809,0.747542380697951,1.26784898294688,0.173065327130045
"Q80WJ7","Q9CYN2",47091107.470218,7578672.40909091,6585018.61016448,0.285392683995926,0.608514999872461,0.686204849501578,0.531708174782649,23321470,0.749694409092885,15.2696379319784,15.6706924466683,-0.687456240427792,-0.698783139750853,0.713791601098015,0.712401744637585,-0.321298329403799,-0.272629442197292
"Q8CIA9","Q9CYN2",79320194.0370511,12158079.8028636,11754452.3155229,0.954899384817335,0.217990463044812,0.516904379882935,-0.0167117388266079,62877444.5,0.991921990935865,16.1420015041829,16.2252865644924,-0.537719745435916,-0.698783139750853,0.210634543478477,0.712401744637585,0.581417360362879,0.0783490866499977
"Q8K0D7","Q9CYN2",70119723.270823,9156669.35,11817157.2737227,0.507920147857898,-0.0546879416135139,0.161982342059248,-0.17973508394263,60434587.5,0.918007271879389,15.6348537483099,15.6018937081143,-0.504919323986995,-0.698783139750853,0.885106322191014,0.712401744637585,0.356664338088796,-0.0189797827732865
